trait,brainspanGenSWL,brainspanGenSum,brainspanGenPval,coexpressionGenSWL,coexpressionGenSum,coexpressionGenPval,cotransGenSWL,cotransGenSum,cotransGenPval,goGenSWL,goGenSum,goGenPval,gtexGenSWL,gtexGenSum,gtexGenPval,interproGenSWL,interproGenSum,interproGenPval,keggGenSWL,keggGenSum,keggGenPval,literatureGenSWL,literatureGenSum,literatureGenPval,ppiGenSWL,ppiGenSum,ppiGenPval
Parkinson's disease,4.12187376009413,3.93397099460766,0.19,15.2008942528708,16.1243903715935,0.11,9.91559057769352,12.4407259260311,0.01,15.318210995535,25.802802676938,0,10.4539555278067,17.3505868208095,0,13.0333620805594,16.5606813308294,0,12.2294684629624,15.6541320120582,0,5.82166084012146,14.018314628109,0,3.55837439851823,5.85237207114301,0.01
Parkinson's disease,3.38285517927265,3.93397099460766,0.19,14.4517473474786,16.1243903715935,0.11,7.43189911957729,12.4407259260311,0.01,14.9410040281446,25.802802676938,0,10.396178629413,17.3505868208095,0,14.0372527773798,16.5606813308294,0,14.1869949389234,15.6541320120582,0,9.54877036482745,14.018314628109,0,3.0170774866409,5.85237207114301,0.01
Parkinson's disease,2.64856800075717,3.93397099460766,0.19,11.1319956611374,16.1243903715935,0.11,9.7296733298267,12.4407259260311,0.01,15.9817016932887,25.802802676938,0,9.3590757739983,17.3505868208095,0,12.7114449533882,16.5606813308294,0,12.9713165380026,15.6541320120582,0,9.16120372781672,14.018314628109,0,2.68427083192019,5.85237207114301,0.01
Parkinson's disease,3.29191426342426,3.93397099460766,0.19,12.7489377105208,16.1243903715935,0.11,9.07450677744553,12.4407259260311,0.01,10.9334169060848,25.802802676938,0,8.86520568695747,17.3505868208095,0,12.6164360436564,16.5606813308294,0,12.3373841233612,15.6541320120582,0,7.71699570141198,14.018314628109,0,2.69169742444058,5.85237207114301,0.01
Parkinson's disease,3.90106477830309,3.93397099460766,0.19,15.6844239826651,16.1243903715935,0.11,9.32031861648768,12.4407259260311,0.01,13.0439720737629,25.802802676938,0,10.8278251894278,17.3505868208095,0,12.2082077031525,16.5606813308294,0,12.0338160726889,15.6541320120582,0,7.34218930332123,14.018314628109,0,3.06753646521763,5.85237207114301,0.01
Parkinson's disease,2.93621854454538,3.93397099460766,0.19,16.0323307529449,16.1243903715935,0.11,11.8701247720248,12.4407259260311,0.01,15.6205660365266,25.802802676938,0,10.0218042453677,17.3505868208095,0,12.3566908866868,16.5606813308294,0,14.5464274612184,15.6541320120582,0,9.35717133469349,14.018314628109,0,2.47879012935652,5.85237207114301,0.01
Parkinson's disease,4.2349247002412,3.93397099460766,0.19,13.8903336609402,16.1243903715935,0.11,8.91439436592189,12.4407259260311,0.01,14.1268141591524,25.802802676938,0,10.570777418213,17.3505868208095,0,13.6009375962501,16.5606813308294,0,13.797382172757,15.6541320120582,0,7.30003939419339,14.018314628109,0,3.46343197558852,5.85237207114301,0.01
Parkinson's disease,3.61142643159099,3.93397099460766,0.19,13.7812267238817,16.1243903715935,0.11,8.32075524440796,12.4407259260311,0.01,17.6262714559316,25.802802676938,0,9.53806829294712,17.3505868208095,0,12.140014754942,16.5606813308294,0,12.8196052489597,15.6541320120582,0,7.8088055257489,14.018314628109,0,2.54013267022408,5.85237207114301,0.01
Parkinson's disease,2.86617379318851,3.93397099460766,0.19,13.7949645665579,16.1243903715935,0.11,9.16654471874704,12.4407259260311,0.01,15.6936653985827,25.802802676938,0,12.2884409492741,17.3505868208095,0,11.9116885998672,16.5606813308294,0,12.1606380413477,15.6541320120582,0,8.07518621104932,14.018314628109,0,1.91460234751109,5.85237207114301,0.01
Parkinson's disease,2.56607611202365,3.93397099460766,0.19,13.2426837466327,16.1243903715935,0.11,12.0209849469249,12.4407259260311,0.01,16.3892865428937,25.802802676938,0,9.78540366674058,17.3505868208095,0,12.2242063735701,16.5606813308294,0,11.775194764851,15.6541320120582,0,8.49721177237252,14.018314628109,0,2.99185580838604,5.85237207114301,0.01
Parkinson's disease,3.4818628821439,3.93397099460766,0.19,14.3705485227079,16.1243903715935,0.11,9.24596328163992,12.4407259260311,0.01,12.4455777317064,25.802802676938,0,8.95539600651886,17.3505868208095,0,12.0604477935321,16.5606813308294,0,10.509885695867,15.6541320120582,0,8.32545716368884,14.018314628109,0,3.93009715692363,5.85237207114301,0.01
Parkinson's disease,3.79331299475412,3.93397099460766,0.19,13.4515855353257,16.1243903715935,0.11,9.31840089477673,12.4407259260311,0.01,13.6364750257681,25.802802676938,0,10.5174011825539,17.3505868208095,0,14.1194641833516,16.5606813308294,0,11.4215181772804,15.6541320120582,0,7.66015095717998,14.018314628109,0,3.67028218946018,5.85237207114301,0.01
Parkinson's disease,2.85521306476787,3.93397099460766,0.19,18.8265105245695,16.1243903715935,0.11,10.6885345311709,12.4407259260311,0.01,15.4473725290865,25.802802676938,0,8.9210886722599,17.3505868208095,0,14.8297246003563,16.5606813308294,0,14.6631701061737,15.6541320120582,0,9.59806155114952,14.018314628109,0,2.58886101840477,5.85237207114301,0.01
Parkinson's disease,2.86412881071307,3.93397099460766,0.19,11.6816473639419,16.1243903715935,0.11,9.72217591297395,12.4407259260311,0.01,16.8071777491948,25.802802676938,0,9.72649653793725,17.3505868208095,0,11.2116079094988,16.5606813308294,0,14.5707694792848,15.6541320120582,0,8.854413208003,14.018314628109,0,2.32573136667741,5.85237207114301,0.01
Parkinson's disease,3.2005244649996,3.93397099460766,0.19,11.5196328174113,16.1243903715935,0.11,9.4677576845273,12.4407259260311,0.01,12.7543409423517,25.802802676938,0,10.3959412753935,17.3505868208095,0,12.5384675175808,16.5606813308294,0,11.0265861994043,15.6541320120582,0,8.93110914510225,14.018314628109,0,2.75918353010233,5.85237207114301,0.01
Parkinson's disease,3.73951667686978,3.93397099460766,0.19,16.3165909322615,16.1243903715935,0.11,9.42332848985462,12.4407259260311,0.01,16.1956210625515,25.802802676938,0,12.9014484761815,17.3505868208095,0,11.9618038831234,16.5606813308294,0,13.5021369516989,15.6541320120582,0,8.62577030325766,14.018314628109,0,2.32690399860375,5.85237207114301,0.01
Parkinson's disease,3.89441971812108,3.93397099460766,0.19,16.0018393253195,16.1243903715935,0.11,9.71553268632398,12.4407259260311,0.01,10.9520876619135,25.802802676938,0,10.7530429219189,17.3505868208095,0,12.4529038096254,16.5606813308294,0,12.7545066347929,15.6541320120582,0,8.45486734167542,14.018314628109,0,3.43819267570167,5.85237207114301,0.01
Parkinson's disease,3.29470797681159,3.93397099460766,0.19,13.328483402522,16.1243903715935,0.11,9.69527239564245,12.4407259260311,0.01,13.6091828960843,25.802802676938,0,10.8736396672465,17.3505868208095,0,12.856266151397,16.5606813308294,0,11.8342714912772,15.6541320120582,0,8.79878883975929,14.018314628109,0,3.87693691949138,5.85237207114301,0.01
Parkinson's disease,3.50746881528515,3.93397099460766,0.19,12.9773027020153,16.1243903715935,0.11,10.6694450384995,12.4407259260311,0.01,11.4942080661007,25.802802676938,0,11.2541221297896,17.3505868208095,0,12.4178607417818,16.5606813308294,0,12.472627285323,15.6541320120582,0,7.14776724948996,14.018314628109,0,3.02927752862338,5.85237207114301,0.01
Parkinson's disease,3.07588919533083,3.93397099460766,0.19,14.8813277781819,16.1243903715935,0.11,10.1513788228208,12.4407259260311,0.01,15.003095329333,25.802802676938,0,9.33390892445953,17.3505868208095,0,12.5445604663986,16.5606813308294,0,10.9519686279628,15.6541320120582,0,10.3091352429205,14.018314628109,0,2.41975523452666,5.85237207114301,0.01
Parkinson's disease,2.95041953484966,3.93397099460766,0.19,15.6873827327009,16.1243903715935,0.11,9.45929164929997,12.4407259260311,0.01,13.0950766771359,25.802802676938,0,10.8303870522822,17.3505868208095,0,12.8550548595179,16.5606813308294,0,10.9044652816341,15.6541320120582,0,10.1843684954881,14.018314628109,0,1.64863492107805,5.85237207114301,0.01
Parkinson's disease,2.94714372707074,3.93397099460766,0.19,12.6779620992219,16.1243903715935,0.11,8.65917019952757,12.4407259260311,0.01,14.7385620536004,25.802802676938,0,9.9269420720388,17.3505868208095,0,11.9023456390479,16.5606813308294,0,15.2184735446704,15.6541320120582,0,7.18452272745585,14.018314628109,0,3.58793517108363,5.85237207114301,0.01
Parkinson's disease,3.11789499357165,3.93397099460766,0.19,13.3547143260738,16.1243903715935,0.11,8.39880856634005,12.4407259260311,0.01,14.7828161757917,25.802802676938,0,8.63646091502799,17.3505868208095,0,11.6106238940859,16.5606813308294,0,11.668740655546,15.6541320120582,0,8.57780013941735,14.018314628109,0,1.44335249343675,5.85237207114301,0.01
Parkinson's disease,3.48466963701252,3.93397099460766,0.19,14.7622491372635,16.1243903715935,0.11,8.59885732610871,12.4407259260311,0.01,16.0583739421641,25.802802676938,0,10.477809484512,17.3505868208095,0,13.6250555800357,16.5606813308294,0,11.4393515351168,15.6541320120582,0,10.2332841815056,14.018314628109,0,2.28416209916038,5.85237207114301,0.01
Parkinson's disease,3.1882587662276,3.93397099460766,0.19,14.2159533697536,16.1243903715935,0.11,9.88934652078047,12.4407259260311,0.01,14.644668548608,25.802802676938,0,10.4572995120543,17.3505868208095,0,13.087442023384,16.5606813308294,0,11.157741437926,15.6541320120582,0,7.50449930974057,14.018314628109,0,1.70659156195539,5.85237207114301,0.01
Parkinson's disease,2.89852616744001,3.93397099460766,0.19,13.3649417491678,16.1243903715935,0.11,8.98551658173116,12.4407259260311,0.01,13.9536345508162,25.802802676938,0,12.1044906614314,17.3505868208095,0,15.3306799319966,16.5606813308294,0,14.0860818591021,15.6541320120582,0,9.40903392847981,14.018314628109,0,3.59226278840138,5.85237207114301,0.01
Parkinson's disease,3.06293353513356,3.93397099460766,0.19,15.2882955077294,16.1243903715935,0.11,11.4279616539579,12.4407259260311,0.01,15.0423553225031,25.802802676938,0,10.9290775702882,17.3505868208095,0,14.1735985944185,16.5606813308294,0,11.209520579138,15.6541320120582,0,8.90210174661549,14.018314628109,0,2.65506722085965,5.85237207114301,0.01
Parkinson's disease,3.68435208286436,3.93397099460766,0.19,12.6448634128975,16.1243903715935,0.11,9.62279228936322,12.4407259260311,0.01,15.0584639495245,25.802802676938,0,10.1810966131003,17.3505868208095,0,13.9512058194901,16.5606813308294,0,12.6515472210077,15.6541320120582,0,10.1388323122063,14.018314628109,0,2.35460708157597,5.85237207114301,0.01
Parkinson's disease,4.45298177263519,3.93397099460766,0.19,14.5916225688806,16.1243903715935,0.11,9.93303938286743,12.4407259260311,0.01,14.5781693100374,25.802802676938,0,13.6900699272492,17.3505868208095,0,12.5471448664953,16.5606813308294,0,13.8512891553523,15.6541320120582,0,7.43841125623022,14.018314628109,0,1.36420082780113,5.85237207114301,0.01
Parkinson's disease,2.43261941179159,3.93397099460766,0.19,14.7083886613656,16.1243903715935,0.11,9.04345007880073,12.4407259260311,0.01,18.3471483241904,25.802802676938,0,11.4127094575434,17.3505868208095,0,12.368876027096,16.5606813308294,0,11.9565463732812,15.6541320120582,0,8.7825920034392,14.018314628109,0,3.04164458062043,5.85237207114301,0.01
Parkinson's disease,2.52483055954736,3.93397099460766,0.19,15.1177923972574,16.1243903715935,0.11,8.83896569691633,12.4407259260311,0.01,14.4148755261883,25.802802676938,0,10.7789332419184,17.3505868208095,0,10.9506409119999,16.5606813308294,0,13.6451919137967,15.6541320120582,0,10.1976919848639,14.018314628109,0,1.96347158565674,5.85237207114301,0.01
Parkinson's disease,4.00684180040946,3.93397099460766,0.19,13.5332135143286,16.1243903715935,0.11,7.94014988113665,12.4407259260311,0.01,12.4908455475551,25.802802676938,0,9.82548693745763,17.3505868208095,0,11.6810348687959,16.5606813308294,0,14.0250529527586,15.6541320120582,0,8.2153416995303,14.018314628109,0,3.30220515677434,5.85237207114301,0.01
Parkinson's disease,3.5910237247633,3.93397099460766,0.19,15.3658955173822,16.1243903715935,0.11,11.019356422442,12.4407259260311,0.01,16.0176440844881,25.802802676938,0,9.8305678723503,17.3505868208095,0,12.7902263394695,16.5606813308294,0,12.1494496854673,15.6541320120582,0,7.47666873541242,14.018314628109,0,1.75210376969581,5.85237207114301,0.01
Parkinson's disease,2.74375669789132,3.93397099460766,0.19,14.5780231762551,16.1243903715935,0.11,9.72482216660871,12.4407259260311,0.01,10.6480458009775,25.802802676938,0,11.951307282343,17.3505868208095,0,12.9311165779297,16.5606813308294,0,11.4171124072523,15.6541320120582,0,7.18752672988831,14.018314628109,0,3.68640082214268,5.85237207114301,0.01
Parkinson's disease,3.53285857137779,3.93397099460766,0.19,16.0348266875629,16.1243903715935,0.11,9.60990408696337,12.4407259260311,0.01,13.1640958560671,25.802802676938,0,10.6586626051736,17.3505868208095,0,13.9162878222444,16.5606813308294,0,11.5972171087312,15.6541320120582,0,8.92975134220887,14.018314628109,0,2.87898790773968,5.85237207114301,0.01
Parkinson's disease,3.2641055947791,3.93397099460766,0.19,12.8962781243618,16.1243903715935,0.11,10.5413304601097,12.4407259260311,0.01,14.6179820236785,25.802802676938,0,12.6370696946918,17.3505868208095,0,11.7066043310911,16.5606813308294,0,14.5873320813283,15.6541320120582,0,7.93981158002772,14.018314628109,0,2.89141451097872,5.85237207114301,0.01
Parkinson's disease,3.54750844425834,3.93397099460766,0.19,15.06898962659,16.1243903715935,0.11,8.19077829915811,12.4407259260311,0.01,15.3674659205756,25.802802676938,0,9.1366133983346,17.3505868208095,0,13.8828583175192,16.5606813308294,0,15.260831574947,15.6541320120582,0,7.35909358841991,14.018314628109,0,2.11471044327702,5.85237207114301,0.01
Parkinson's disease,3.05701550890075,3.93397099460766,0.19,16.1285001259003,16.1243903715935,0.11,9.51012669021022,12.4407259260311,0.01,19.5386107099188,25.802802676938,0,9.67230047931593,17.3505868208095,0,12.6941160407865,16.5606813308294,0,13.3103841583262,15.6541320120582,0,8.58517271859257,14.018314628109,0,2.64016691980401,5.85237207114301,0.01
Parkinson's disease,3.16340834738451,3.93397099460766,0.19,16.6500261677858,16.1243903715935,0.11,11.8096972770315,12.4407259260311,0.01,14.8867244797021,25.802802676938,0,9.44671778485289,17.3505868208095,0,13.9513939688602,16.5606813308294,0,11.6122831309379,15.6541320120582,0,8.2913805110974,14.018314628109,0,2.85181849448657,5.85237207114301,0.01
Parkinson's disease,4.67652103016702,3.93397099460766,0.19,12.7404050256874,16.1243903715935,0.11,10.3689358794866,12.4407259260311,0.01,12.6566181651175,25.802802676938,0,6.54303232368142,17.3505868208095,0,13.3223392320005,16.5606813308294,0,12.6499341701379,15.6541320120582,0,9.1098540612402,14.018314628109,0,2.17350786233621,5.85237207114301,0.01
Parkinson's disease,3.63298174307885,3.93397099460766,0.19,15.6074342627693,16.1243903715935,0.11,10.7183039339979,12.4407259260311,0.01,13.5198290803116,25.802802676938,0,8.45107225807675,17.3505868208095,0,14.8745216322387,16.5606813308294,0,12.6477956737993,15.6541320120582,0,11.6140762083576,14.018314628109,0,2.80084540506771,5.85237207114301,0.01
Parkinson's disease,3.38511042616816,3.93397099460766,0.19,18.0604131436213,16.1243903715935,0.11,10.5172115703155,12.4407259260311,0.01,13.0132986289023,25.802802676938,0,10.1170096669924,17.3505868208095,0,13.7212116799468,16.5606813308294,0,12.277401140832,15.6541320120582,0,6.62384367886771,14.018314628109,0,3.57186857023427,5.85237207114301,0.01
